,missing_fraction
PS5_t1319,0.0
PS5_t1320,0.0
PS5_t1305,0.0
PS5_t1306,0.0
PS5_t1307,0.0
PS5_t1308,0.0
PS5_t1309,0.0
PS5_t1310,0.0
PS5_t1311,0.0
PS5_t1312,0.0
PS5_t1297,0.0
PS5_t1298,0.0
PS5_t1299,0.0
PS5_t1300,0.0
PS5_t1301,0.0
PS5_t1302,0.0
PS5_t1303,0.0
PS5_t1304,0.0
PS5_t1289,0.0
PS5_t1290,0.0
PS5_t1291,0.0
PS5_t1292,0.0
PS5_t1293,0.0
PS5_t1294,0.0
PS5_t1295,0.0
PS5_t1296,0.0
PS5_t1345,0.0
PS5_t1346,0.0
PS5_t1347,0.0
PS5_t1348,0.0
PS5_t1349,0.0
PS5_t1350,0.0
PS5_t1351,0.0
PS5_t1352,0.0
PS5_t1337,0.0
PS5_t1338,0.0
PS5_t1339,0.0
PS5_t1340,0.0
PS5_t1341,0.0
PS5_t1342,0.0
PS5_t1343,0.0
PS5_t1344,0.0
PS5_t1329,0.0
PS5_t1330,0.0
PS5_t1331,0.0
PS5_t1332,0.0
PS5_t1333,0.0
PS5_t1334,0.0
PS5_t1335,0.0
PS5_t1336,0.0
PS5_t1321,0.0
PS5_t1322,0.0
PS5_t1323,0.0
PS5_t1324,0.0
PS5_t1325,0.0
PS5_t1326,0.0
PS5_t1327,0.0
PS5_t1328,0.0
PS5_t1377,0.0
PS5_t1378,0.0
PS5_t1379,0.0
PS5_t1380,0.0
PS5_t1381,0.0
PS5_t1382,0.0
PS5_t1383,0.0
PS5_t1384,0.0
PS5_t1369,0.0
PS5_t1370,0.0
PS5_t1371,0.0
PS5_t1372,0.0
PS5_t1373,0.0
PS5_t1374,0.0
PS5_t1375,0.0
PS5_t1376,0.0
PS5_t1361,0.0
PS5_t1362,0.0
PS5_t1363,0.0
PS5_t1364,0.0
PS5_t1365,0.0
PS5_t1366,0.0
PS5_t1367,0.0
PS5_t1368,0.0
PS5_t1353,0.0
PS5_t1354,0.0
PS5_t1355,0.0
PS5_t1356,0.0
PS5_t1357,0.0
PS5_t1358,0.0
PS5_t1359,0.0
PS5_t1360,0.0
PS5_t1409,0.0
PS5_t1410,0.0
PS5_t1411,0.0
PS5_t1412,0.0
PS5_t1413,0.0
PS5_t1414,0.0
PS5_t1415,0.0
PS5_t1416,0.0
PS5_t1401,0.0
PS5_t1402,0.0
PS5_t1403,0.0
PS5_t1404,0.0
PS5_t1405,0.0
PS5_t1406,0.0
PS5_t1407,0.0
PS5_t1408,0.0
PS5_t1393,0.0
PS5_t1394,0.0
PS5_t1395,0.0
PS5_t1396,0.0
PS5_t1397,0.0
PS5_t1398,0.0
PS5_t1399,0.0
PS5_t1400,0.0
PS5_t1385,0.0
PS5_t1386,0.0
PS5_t1387,0.0
PS5_t1388,0.0
PS5_t1389,0.0
PS5_t1390,0.0
PS5_t1391,0.0
PS5_t1392,0.0
PS5_t1441,0.0
PS5_t1442,0.0
PS5_t1443,0.0
PS5_t1444,0.0
PS5_t1445,0.0
PS5_t1446,0.0
PS5_t1447,0.0
PS5_t1448,0.0
PS5_t1433,0.0
PS5_t1434,0.0
PS5_t1435,0.0
PS5_t1436,0.0
PS5_t1437,0.0
PS5_t1438,0.0
PS5_t1439,0.0
PS5_t1440,0.0
PS5_t1425,0.0
PS5_t1426,0.0
PS5_t1427,0.0
PS5_t1428,0.0
PS5_t1429,0.0
PS5_t1430,0.0
PS5_t1431,0.0
PS5_t1432,0.0
PS5_t1417,0.0
PS5_t1418,0.0
PS5_t1419,0.0
PS5_t1420,0.0
PS5_t1421,0.0
PS5_t1422,0.0
PS5_t1423,0.0
PS5_t1424,0.0
PS5_t1473,0.0
PS5_t1474,0.0
PS5_t1475,0.0
PS5_t1476,0.0
PS5_t1477,0.0
PS5_t1478,0.0
PS5_t1479,0.0
PS5_t1480,0.0
PS5_t1465,0.0
PS5_t1466,0.0
PS5_t1467,0.0
PS5_t1468,0.0
PS5_t1469,0.0
PS5_t1470,0.0
PS5_t1471,0.0
PS5_t1472,0.0
PS5_t1457,0.0
PS5_t1458,0.0
PS5_t1459,0.0
PS5_t1460,0.0
PS5_t1461,0.0
PS5_t1462,0.0
PS5_t1463,0.0
PS5_t1464,0.0
PS5_t1449,0.0
PS5_t1450,0.0
PS5_t1451,0.0
PS5_t1452,0.0
PS5_t1453,0.0
PS5_t1454,0.0
PS5_t1455,0.0
PS5_t1456,0.0
PS5_t1505,0.0
PS5_t1506,0.0
PS5_t1507,0.0
PS5_t1508,0.0
PS5_t1509,0.0
PS5_t1510,0.0
PS5_t1511,0.0
PS5_t1512,0.0
PS5_t1497,0.0
PS5_t1498,0.0
PS5_t1499,0.0
PS5_t1500,0.0
PS5_t1501,0.0
PS5_t1502,0.0
PS5_t1503,0.0
PS5_t1504,0.0
PS5_t1489,0.0
PS5_t1490,0.0
PS5_t1491,0.0
PS5_t1492,0.0
PS5_t1493,0.0
PS5_t1494,0.0
PS5_t1495,0.0
PS5_t1496,0.0
PS5_t1481,0.0
PS5_t1482,0.0
PS5_t1483,0.0
PS5_t1484,0.0
PS5_t1485,0.0
PS5_t1486,0.0
PS5_t1487,0.0
PS5_t1488,0.0
PS5_t1537,0.0
PS5_t1538,0.0
PS5_t1539,0.0
PS5_t1540,0.0
PS5_t1541,0.0
PS5_t1542,0.0
PS5_t1543,0.0
PS5_t1544,0.0
PS5_t1529,0.0
PS5_t1530,0.0
PS5_t1531,0.0
PS5_t1532,0.0
PS5_t1533,0.0
PS5_t1534,0.0
PS5_t1535,0.0
PS5_t1536,0.0
PS5_t1521,0.0
PS5_t1522,0.0
PS5_t1523,0.0
PS5_t1524,0.0
PS5_t1525,0.0
PS5_t1526,0.0
PS5_t1527,0.0
PS5_t1528,0.0
PS5_t1513,0.0
PS5_t1514,0.0
PS5_t1515,0.0
PS5_t1516,0.0
PS5_t1517,0.0
PS5_t1518,0.0
PS5_t1519,0.0
PS5_t1520,0.0
PS5_t1569,0.0
PS5_t1570,0.0
PS5_t1571,0.0
PS5_t1572,0.0
PS5_t1573,0.0
PS5_t1574,0.0
PS5_t1575,0.0
PS5_t1576,0.0
PS5_t1561,0.0
PS5_t1562,0.0
PS5_t1563,0.0
PS5_t1564,0.0
PS5_t1565,0.0
PS5_t1566,0.0
PS5_t1567,0.0
PS5_t1568,0.0
PS5_t1553,0.0
PS5_t1554,0.0
PS5_t1555,0.0
PS5_t1556,0.0
PS5_t1557,0.0
PS5_t1558,0.0
PS5_t1559,0.0
PS5_t1560,0.0
PS5_t1545,0.0
PS5_t1546,0.0
PS5_t1547,0.0
PS5_t1548,0.0
PS5_t1549,0.0
PS5_t1550,0.0
PS5_t1551,0.0
PS5_t1552,0.0
PS5_t1601,0.0
PS5_t1602,0.0
PS5_t1603,0.0
PS5_t1604,0.0
PS5_t1605,0.0
PS5_t1606,0.0
PS5_t1607,0.0
PS5_t1608,0.0
PS5_t1593,0.0
PS5_t1594,0.0
PS5_t1595,0.0
PS5_t1596,0.0
PS5_t1597,0.0
PS5_t1598,0.0
PS5_t1599,0.0
PS5_t1600,0.0
PS5_t1585,0.0
PS5_t1586,0.0
PS5_t1587,0.0
PS5_t1588,0.0
PS5_t1589,0.0
PS5_t1590,0.0
PS5_t1591,0.0
PS5_t1592,0.0
PS5_t1577,0.0
PS5_t1578,0.0
PS5_t1579,0.0
PS5_t1580,0.0
PS5_t1581,0.0
PS5_t1582,0.0
PS5_t1583,0.0
PS5_t1584,0.0
PS5_t1633,0.0
PS5_t1634,0.0
PS5_t1635,0.0
PS5_t1636,0.0
PS5_t1637,0.0
PS5_t1638,0.0
PS5_t1639,0.0
PS5_t1640,0.0
PS5_t1625,0.0
PS5_t1626,0.0
PS5_t1627,0.0
PS5_t1628,0.0
PS5_t1629,0.0
PS5_t1630,0.0
PS5_t1631,0.0
PS5_t1632,0.0
PS5_t1617,0.0
PS5_t1618,0.0
PS5_t1619,0.0
PS5_t1620,0.0
PS5_t1621,0.0
PS5_t1622,0.0
PS5_t1623,0.0
PS5_t1624,0.0
PS5_t1609,0.0
PS5_t1610,0.0
PS5_t1611,0.0
PS5_t1612,0.0
PS5_t1613,0.0
PS5_t1614,0.0
PS5_t1615,0.0
PS5_t1616,0.0
PS5_t1665,0.0
PS5_t1666,0.0
PS5_t1667,0.0
PS5_t1668,0.0
PS5_t1669,0.0
PS5_t1670,0.0
PS5_t1671,0.0
PS5_t1672,0.0
PS5_t1657,0.0
PS5_t1658,0.0
PS5_t1659,0.0
PS5_t1660,0.0
PS5_t1661,0.0
PS5_t1662,0.0
PS5_t1663,0.0
PS5_t1664,0.0
PS5_t1649,0.0
PS5_t1650,0.0
PS5_t1651,0.0
PS5_t1652,0.0
PS5_t1653,0.0
PS5_t1654,0.0
PS5_t1655,0.0
PS5_t1656,0.0
PS5_t1641,0.0
PS5_t1642,0.0
PS5_t1643,0.0
PS5_t1644,0.0
PS5_t1645,0.0
PS5_t1646,0.0
PS5_t1647,0.0
PS5_t1648,0.0
PS5_t1697,0.0
PS5_t1698,0.0
PS5_t1699,0.0
PS5_t1700,0.0
PS5_t1701,0.0
PS5_t1702,0.0
PS5_t1703,0.0
PS5_t1704,0.0
PS5_t1689,0.0
PS5_t1690,0.0
PS5_t1691,0.0
PS5_t1692,0.0
PS5_t1693,0.0
PS5_t1694,0.0
PS5_t1695,0.0
PS5_t1696,0.0
PS5_t1681,0.0
PS5_t1682,0.0
PS5_t1683,0.0
PS5_t1684,0.0
PS5_t1685,0.0
PS5_t1686,0.0
PS5_t1687,0.0
PS5_t1688,0.0
PS5_t1673,0.0
PS5_t1674,0.0
PS5_t1675,0.0
PS5_t1676,0.0
PS5_t1677,0.0
PS5_t1678,0.0
PS5_t1679,0.0
PS5_t1680,0.0
PS5_t1729,0.0
PS5_t1730,0.0
PS5_t1731,0.0
PS5_t1732,0.0
PS5_t1733,0.0
PS5_t1734,0.0
PS5_t1735,0.0
PS5_t1736,0.0
PS5_t1721,0.0
PS5_t1722,0.0
PS5_t1723,0.0
PS5_t1724,0.0
PS5_t1725,0.0
PS5_t1726,0.0
PS5_t1727,0.0
PS5_t1728,0.0
PS5_t1713,0.0
PS5_t1714,0.0
PS5_t1715,0.0
PS5_t1716,0.0
PS5_t1717,0.0
PS5_t1718,0.0
PS5_t1719,0.0
PS5_t1720,0.0
PS5_t1705,0.0
PS5_t1706,0.0
PS5_t1707,0.0
PS5_t1708,0.0
PS5_t1709,0.0
PS5_t1710,0.0
PS5_t1711,0.0
PS5_t1712,0.0
PS5_t1761,0.0
PS5_t1762,0.0
PS5_t1763,0.0
PS5_t1764,0.0
PS5_t1765,0.0
PS5_t1766,0.0
PS5_t1767,0.0
PS5_t1768,0.0
PS5_t1753,0.0
PS5_t1754,0.0
PS5_t1755,0.0
PS5_t1756,0.0
PS5_t1757,0.0
PS5_t1758,0.0
PS5_t1759,0.0
PS5_t1760,0.0
PS5_t1745,0.0
PS5_t1746,0.0
PS5_t1747,0.0
PS5_t1748,0.0
PS5_t1749,0.0
PS5_t1750,0.0
PS5_t1751,0.0
PS5_t1752,0.0
PS5_t1737,0.0
PS5_t1738,0.0
PS5_t1739,0.0
PS5_t1740,0.0
PS5_t1741,0.0
PS5_t1742,0.0
PS5_t1743,0.0
PS5_t1744,0.0
PS5_t1793,0.0
PS5_t1794,0.0
PS5_t1795,0.0
PS5_t1796,0.0
PS5_t1797,0.0
PS5_t1798,0.0
PS5_t1799,0.0
PS5_t1800,0.0
PS5_t1785,0.0
PS5_t1786,0.0
PS5_t1787,0.0
PS5_t1788,0.0
PS5_t1789,0.0
PS5_t1790,0.0
PS5_t1791,0.0
PS5_t1792,0.0
PS5_t1777,0.0
PS5_t1778,0.0
PS5_t1779,0.0
PS5_t1780,0.0
PS5_t1781,0.0
PS5_t1782,0.0
PS5_t1783,0.0
PS5_t1784,0.0
PS5_t1769,0.0
PS5_t1770,0.0
PS5_t1771,0.0
PS5_t1772,0.0
PS5_t1773,0.0
PS5_t1774,0.0
PS5_t1775,0.0
PS5_t1776,0.0
PS5_t1825,0.0
PS5_t1826,0.0
PS5_t1827,0.0
PS5_t1828,0.0
PS5_t1829,0.0
PS5_t1830,0.0
PS5_t1831,0.0
PS5_t1832,0.0
PS5_t1817,0.0
PS5_t1818,0.0
PS5_t1819,0.0
PS5_t1820,0.0
PS5_t1821,0.0
PS5_t1822,0.0
PS5_t1823,0.0
PS5_t1824,0.0
PS5_t1809,0.0
PS5_t1810,0.0
PS5_t1811,0.0
PS5_t1812,0.0
PS5_t1813,0.0
PS5_t1814,0.0
PS5_t1815,0.0
PS5_t1816,0.0
PS5_t1801,0.0
PS5_t1802,0.0
PS5_t1803,0.0
PS5_t1804,0.0
PS5_t1805,0.0
PS5_t1806,0.0
PS5_t1807,0.0
PS5_t1808,0.0
PS5_t1857,0.0
PS5_t1858,0.0
PS5_t1859,0.0
PS5_t1860,0.0
PS5_t1861,0.0
PS5_t1862,0.0
PS5_t1863,0.0
PS5_t1864,0.0
PS5_t1849,0.0
PS5_t1850,0.0
PS5_t1851,0.0
PS5_t1852,0.0
PS5_t1853,0.0
PS5_t1854,0.0
PS5_t1855,0.0
PS5_t1856,0.0
PS5_t1841,0.0
PS5_t1842,0.0
PS5_t1843,0.0
PS5_t1844,0.0
PS5_t1845,0.0
PS5_t1846,0.0
PS5_t1847,0.0
PS5_t1848,0.0
PS5_t1833,0.0
PS5_t1834,0.0
PS5_t1835,0.0
PS5_t1836,0.0
PS5_t1837,0.0
PS5_t1838,0.0
PS5_t1839,0.0
PS5_t1840,0.0
PS5_t1889,0.0
PS5_t1890,0.0
PS5_t1891,0.0
PS5_t1892,0.0
PS5_t1893,0.0
PS5_t1894,0.0
PS5_t1895,0.0
PS5_t1896,0.0
PS5_t1881,0.0
PS5_t1882,0.0
PS5_t1883,0.0
PS5_t1884,0.0
PS5_t1885,0.0
PS5_t1886,0.0
PS5_t1887,0.0
PS5_t1888,0.0
PS5_t1873,0.0
PS5_t1874,0.0
PS5_t1875,0.0
PS5_t1876,0.0
PS5_t1877,0.0
PS5_t1878,0.0
PS5_t1879,0.0
PS5_t1880,0.0
PS5_t1865,0.0
PS5_t1866,0.0
PS5_t1867,0.0
PS5_t1868,0.0
PS5_t1869,0.0
PS5_t1870,0.0
PS5_t1871,0.0
PS5_t1872,0.0
PS5_t1921,0.0
PS5_t1922,0.0
PS5_t1923,0.0
PS5_t1924,0.0
PS5_t1925,0.0
PS5_t1926,0.0
PS5_t1927,0.0
PS5_t1928,0.0
PS5_t1913,0.0
PS5_t1914,0.0
PS5_t1915,0.0
PS5_t1916,0.0
PS5_t1917,0.0
PS5_t1918,0.0
PS5_t1919,0.0
PS5_t1920,0.0
PS5_t1905,0.0
PS5_t1906,0.0
PS5_t1907,0.0
PS5_t1908,0.0
PS5_t1909,0.0
PS5_t1910,0.0
PS5_t1911,0.0
PS5_t1912,0.0
PS5_t1897,0.0
PS5_t1898,0.0
PS5_t1899,0.0
PS5_t1900,0.0
PS5_t1901,0.0
PS5_t1902,0.0
PS5_t1903,0.0
PS5_t1904,0.0
PS5_t1953,0.0
PS5_t1954,0.0
PS5_t1955,0.0
PS5_t1956,0.0
PS5_t1957,0.0
PS5_t1958,0.0
PS5_t1959,0.0
PS5_t1960,0.0
PS5_t1945,0.0
PS5_t1946,0.0
PS5_t1947,0.0
PS5_t1948,0.0
PS5_t1949,0.0
PS5_t1950,0.0
PS5_t1951,0.0
PS5_t1952,0.0
PS5_t1937,0.0
PS5_t1938,0.0
PS5_t1939,0.0
PS5_t1940,0.0
PS5_t1941,0.0
PS5_t1942,0.0
PS5_t1943,0.0
PS5_t1944,0.0
PS5_t1929,0.0
PS5_t1930,0.0
PS5_t1931,0.0
PS5_t1932,0.0
PS5_t1933,0.0
PS5_t1934,0.0
PS5_t1935,0.0
PS5_t1936,0.0
PS5_t1985,0.0
PS5_t1986,0.0
PS5_t1987,0.0
PS5_t1988,0.0
PS5_t1989,0.0
PS5_t1990,0.0
PS5_t1991,0.0
PS5_t1992,0.0
PS5_t1977,0.0
PS5_t1978,0.0
PS5_t1979,0.0
PS5_t1980,0.0
PS5_t1981,0.0
PS5_t1982,0.0
PS5_t1983,0.0
PS5_t1984,0.0
PS5_t1969,0.0
PS5_t1970,0.0
PS5_t1971,0.0
PS5_t1972,0.0
PS5_t1973,0.0
PS5_t1974,0.0
PS5_t1975,0.0
PS5_t1976,0.0
PS5_t1961,0.0
PS5_t1962,0.0
PS5_t1963,0.0
PS5_t1964,0.0
PS5_t1965,0.0
PS5_t1966,0.0
PS5_t1967,0.0
PS5_t1968,0.0
PS5_t2017,0.0
PS5_t2018,0.0
PS5_t2019,0.0
PS5_t2020,0.0
PS5_t2021,0.0
PS5_t2022,0.0
PS5_t2023,0.0
PS5_t2024,0.0
PS5_t2009,0.0
PS5_t2010,0.0
PS5_t2011,0.0
PS5_t2012,0.0
PS5_t2013,0.0
PS5_t2014,0.0
PS5_t2015,0.0
PS5_t2016,0.0
PS5_t2001,0.0
PS5_t2002,0.0
PS5_t2003,0.0
PS5_t2004,0.0
PS5_t2005,0.0
PS5_t2006,0.0
PS5_t2007,0.0
PS5_t2008,0.0
PS5_t1993,0.0
PS5_t1994,0.0
PS5_t1995,0.0
PS5_t1996,0.0
PS5_t1997,0.0
PS5_t1998,0.0
PS5_t1999,0.0
PS5_t2000,0.0
PS5_t2049,0.0
PS5_t2050,0.0
PS5_t2051,0.0
PS5_t2052,0.0
PS5_t2053,0.0
PS5_t2054,0.0
PS5_t2055,0.0
PS5_t2056,0.0
PS5_t2041,0.0
PS5_t2042,0.0
PS5_t2043,0.0
PS5_t2044,0.0
PS5_t2045,0.0
PS5_t2046,0.0
PS5_t2047,0.0
PS5_t2048,0.0
PS5_t2033,0.0
PS5_t2034,0.0
PS5_t2035,0.0
PS5_t2036,0.0
PS5_t2037,0.0
PS5_t2038,0.0
PS5_t2039,0.0
PS5_t2040,0.0
PS5_t2025,0.0
PS5_t2026,0.0
PS5_t2027,0.0
PS5_t2028,0.0
PS5_t2029,0.0
PS5_t2030,0.0
PS5_t2031,0.0
PS5_t2032,0.0
PS5_t2081,0.0
PS5_t2082,0.0
PS5_t2083,0.0
PS5_t2084,0.0
PS5_t2085,0.0
PS5_t2086,0.0
PS5_t2087,0.0
PS5_t2088,0.0
PS5_t2073,0.0
PS5_t2074,0.0
PS5_t2075,0.0
PS5_t2076,0.0
PS5_t2077,0.0
PS5_t2078,0.0
PS5_t2079,0.0
PS5_t2080,0.0
PS5_t2065,0.0
PS5_t2066,0.0
PS5_t2067,0.0
PS5_t2068,0.0
PS5_t2069,0.0
PS5_t2070,0.0
PS5_t2071,0.0
PS5_t2072,0.0
PS5_t2057,0.0
PS5_t2058,0.0
PS5_t2059,0.0
PS5_t2060,0.0
PS5_t2061,0.0
PS5_t2062,0.0
PS5_t2063,0.0
PS5_t2064,0.0
PS5_t2113,0.0
PS5_t2114,0.0
PS5_t2115,0.0
PS5_t2116,0.0
PS5_t2117,0.0
PS5_t2118,0.0
PS5_t2119,0.0
PS5_t2120,0.0
PS5_t2105,0.0
PS5_t2106,0.0
PS5_t2107,0.0
PS5_t2108,0.0
PS5_t2109,0.0
PS5_t2110,0.0
PS5_t2111,0.0
PS5_t2112,0.0
PS5_t2097,0.0
PS5_t2098,0.0
PS5_t2099,0.0
PS5_t2100,0.0
PS5_t2101,0.0
PS5_t2102,0.0
PS5_t2103,0.0
PS5_t2104,0.0
PS5_t2089,0.0
PS5_t2090,0.0
PS5_t2091,0.0
PS5_t2092,0.0
PS5_t2093,0.0
PS5_t2094,0.0
PS5_t2095,0.0
PS5_t2096,0.0
PS5_t2145,0.0
PS5_t2146,0.0
PS5_t2147,0.0
PS5_t2148,0.0
PS5_t2149,0.0
PS5_t2150,0.0
PS5_t2151,0.0
PS5_t2152,0.0
PS5_t2137,0.0
PS5_t2138,0.0
PS5_t2139,0.0
PS5_t2140,0.0
PS5_t2141,0.0
PS5_t2142,0.0
PS5_t2143,0.0
PS5_t2144,0.0
PS5_t2129,0.0
PS5_t2130,0.0
PS5_t2131,0.0
PS5_t2132,0.0
PS5_t2133,0.0
PS5_t2134,0.0
PS5_t2135,0.0
PS5_t2136,0.0
PS5_t2121,0.0
PS5_t2122,0.0
PS5_t2123,0.0
PS5_t2124,0.0
PS5_t2125,0.0
PS5_t2126,0.0
PS5_t2127,0.0
PS5_t2128,0.0
PS5_t2177,0.0
PS5_t2178,0.0
PS5_t2179,0.0
PS5_t2180,0.0
PS5_t2181,0.0
PS5_t2182,0.0
PS5_t2183,0.0
PS5_t2184,0.0
PS5_t2169,0.0
PS5_t2170,0.0
PS5_t2171,0.0
PS5_t2172,0.0
PS5_t2173,0.0
PS5_t2174,0.0
PS5_t2175,0.0
PS5_t2176,0.0
PS5_t2161,0.0
PS5_t2162,0.0
PS5_t2163,0.0
PS5_t2164,0.0
PS5_t2165,0.0
PS5_t2166,0.0
PS5_t2167,0.0
PS5_t2168,0.0
PS5_t2153,0.0
PS5_t2154,0.0
PS5_t2155,0.0
PS5_t2156,0.0
PS5_t2157,0.0
PS5_t2158,0.0
PS5_t2159,0.0
PS5_t2160,0.0
PS5_t2209,0.0
PS5_t2210,0.0
PS5_t2211,0.0
PS5_t2212,0.0
PS5_t2213,0.0
PS5_t2214,0.0
PS5_t2215,0.0
PS5_t2216,0.0
PS5_t2201,0.0
PS5_t2202,0.0
PS5_t2203,0.0
PS5_t2204,0.0
PS5_t2205,0.0
PS5_t2206,0.0
PS5_t2207,0.0
PS5_t2208,0.0
PS5_t2193,0.0
PS5_t2194,0.0
PS5_t2195,0.0
PS5_t2196,0.0
PS5_t2197,0.0
PS5_t2198,0.0
PS5_t2199,0.0
PS5_t2200,0.0
PS5_t2185,0.0
PS5_t2186,0.0
PS5_t2187,0.0
PS5_t2188,0.0
PS5_t2189,0.0
PS5_t2190,0.0
PS5_t2191,0.0
PS5_t2192,0.0
PS5_t2241,0.0
PS5_t2242,0.0
PS5_t2243,0.0
PS5_t2244,0.0
PS5_t2245,0.0
PS5_t2246,0.0
PS5_t2247,0.0
PS5_t2248,0.0
PS5_t2233,0.0
PS5_t2234,0.0
PS5_t2235,0.0
PS5_t2236,0.0
PS5_t2237,0.0
PS5_t2238,0.0
PS5_t2239,0.0
PS5_t2240,0.0
PS5_t2225,0.0
PS5_t2226,0.0
PS5_t2227,0.0
PS5_t2228,0.0
PS5_t2229,0.0
PS5_t2230,0.0
PS5_t2231,0.0
PS5_t2232,0.0
PS5_t2217,0.0
PS5_t2218,0.0
PS5_t2219,0.0
PS5_t2220,0.0
PS5_t2221,0.0
PS5_t2222,0.0
PS5_t2223,0.0
PS5_t2224,0.0
PS5_t2273,0.0
PS5_t2274,0.0
PS5_t2275,0.0
PS5_t2276,0.0
PS5_t2277,0.0
PS5_t2278,0.0
PS5_t2279,0.0
PS5_t2280,0.0
PS5_t2265,0.0
PS5_t2266,0.0
PS5_t2267,0.0
PS5_t2268,0.0
PS5_t2269,0.0
PS5_t2270,0.0
PS5_t2271,0.0
PS5_t2272,0.0
PS5_t2257,0.0
PS5_t2258,0.0
PS5_t2259,0.0
PS5_t2260,0.0
PS5_t2261,0.0
PS5_t2262,0.0
PS5_t2263,0.0
PS5_t2264,0.0
PS5_t2249,0.0
PS5_t2250,0.0
PS5_t2251,0.0
PS5_t2252,0.0
PS5_t2253,0.0
PS5_t2254,0.0
PS5_t2255,0.0
PS5_t2256,0.0
PS5_t2305,0.0
PS5_t2306,0.0
PS5_t2307,0.0
PS5_t2308,0.0
PS5_t2309,0.0
PS5_t2310,0.0
PS5_t2311,0.0
PS5_t2312,0.0
PS5_t2297,0.0
PS5_t2298,0.0
PS5_t2299,0.0
PS5_t2300,0.0
PS5_t2301,0.0
PS5_t2302,0.0
PS5_t2303,0.0
PS5_t2304,0.0
PS5_t2289,0.0
PS5_t2290,0.0
PS5_t2291,0.0
PS5_t2292,0.0
PS5_t2293,0.0
PS5_t2294,0.0
PS5_t2295,0.0
PS5_t2296,0.0
PS5_t2281,0.0
PS5_t2282,0.0
PS5_t2283,0.0
PS5_t2284,0.0
PS5_t2285,0.0
PS5_t2286,0.0
PS5_t2287,0.0
PS5_t2288,0.0
PS5_t2337,0.0
PS5_t2338,0.0
PS5_t2339,0.0
PS5_t2340,0.0
PS5_t2341,0.0
PS5_t2342,0.0
PS5_t2343,0.0
PS5_t2344,0.0
PS5_t2329,0.0
PS5_t2330,0.0
PS5_t2331,0.0
PS5_t2332,0.0
PS5_t2333,0.0
PS5_t2334,0.0
PS5_t2335,0.0
PS5_t2336,0.0
PS5_t2321,0.0
PS5_t2322,0.0
PS5_t2323,0.0
PS5_t2324,0.0
PS5_t2325,0.0
PS5_t2326,0.0
PS5_t2327,0.0
PS5_t2328,0.0
PS5_t2313,0.0
PS5_t2314,0.0
PS5_t2315,0.0
PS5_t2316,0.0
PS5_t2317,0.0
PS5_t2318,0.0
PS5_t2319,0.0
PS5_t2320,0.0
PS5_t2369,0.0
PS5_t2370,0.0
PS5_t2371,0.0
PS5_t2372,0.0
PS5_t2373,0.0
PS5_t2374,0.0
PS5_t2375,0.0
PS5_t2376,0.0
PS5_t2361,0.0
PS5_t2362,0.0
PS5_t2363,0.0
PS5_t2364,0.0
PS5_t2365,0.0
PS5_t2366,0.0
PS5_t2367,0.0
PS5_t2368,0.0
PS5_t2353,0.0
PS5_t2354,0.0
PS5_t2355,0.0
PS5_t2356,0.0
PS5_t2357,0.0
PS5_t2358,0.0
PS5_t2359,0.0
PS5_t2360,0.0
PS5_t2345,0.0
PS5_t2346,0.0
PS5_t2347,0.0
PS5_t2348,0.0
PS5_t2349,0.0
PS5_t2350,0.0
PS5_t2351,0.0
PS5_t2352,0.0
PS5_t2401,0.0
PS5_t2402,0.0
PS5_t2403,0.0
PS5_t2404,0.0
PS5_t2405,0.0
PS5_t2406,0.0
PS5_t2407,0.0
PS5_t2408,0.0
PS5_t2393,0.0
PS5_t2394,0.0
PS5_t2395,0.0
PS5_t2396,0.0
PS5_t2397,0.0
PS5_t2398,0.0
PS5_t2399,0.0
PS5_t2400,0.0
PS5_t2385,0.0
PS5_t2386,0.0
PS5_t2387,0.0
PS5_t2388,0.0
PS5_t2389,0.0
PS5_t2390,0.0
PS5_t2391,0.0
PS5_t2392,0.0
PS5_t2377,0.0
PS5_t2378,0.0
PS5_t2379,0.0
PS5_t2380,0.0
PS5_t2381,0.0
PS5_t2382,0.0
PS5_t2383,0.0
PS5_t2384,0.0
PS5_t2433,0.0
PS5_t2434,0.0
PS5_t2435,0.0
PS5_t2436,0.0
PS5_t2437,0.0
PS5_t2438,0.0
PS5_t2439,0.0
PS5_t2440,0.0
PS5_t2425,0.0
PS5_t2426,0.0
PS5_t2427,0.0
PS5_t2428,0.0
PS5_t2429,0.0
PS5_t2430,0.0
PS5_t2431,0.0
PS5_t2432,0.0
PS5_t2417,0.0
PS5_t2418,0.0
PS5_t2419,0.0
PS5_t2420,0.0
PS5_t2421,0.0
PS5_t2422,0.0
PS5_t2423,0.0
PS5_t2424,0.0
PS5_t2409,0.0
PS5_t2410,0.0
PS5_t2411,0.0
PS5_t2412,0.0
PS5_t2413,0.0
PS5_t2414,0.0
PS5_t2415,0.0
PS5_t2416,0.0
PS5_t2465,0.0
PS5_t2466,0.0
PS5_t2467,0.0
PS5_t2468,0.0
PS5_t2469,0.0
PS5_t2470,0.0
PS5_t2471,0.0
PS5_t2472,0.0
PS5_t2457,0.0
PS5_t2458,0.0
PS5_t2459,0.0
PS5_t2460,0.0
PS5_t2461,0.0
PS5_t2462,0.0
PS5_t2463,0.0
PS5_t2464,0.0
PS5_t2449,0.0
PS5_t2450,0.0
PS5_t2451,0.0
PS5_t2452,0.0
